Data,Cod_Sensor,Lectura,Fecha,Topic
23.19,5,Temp1,"2019-04-05 15:33:57",DRN111
0,6,ain1,"2019-04-05 15:33:57",DRN111
0,7,ain2,"2019-04-05 15:33:57",DRN111
0.26,8,ain3,"2019-04-05 15:33:57",DRN111
0,5,Temp1,"2019-04-05 15:33:56",DRN111
0,6,ain1,"2019-04-05 15:33:56",DRN111
0,7,ain2,"2019-04-05 15:33:56",DRN111
0,8,ain3,"2019-04-05 15:33:56",DRN111
23.19,5,Temp1,"2019-04-05 15:33:53",DRN111
0,6,ain1,"2019-04-05 15:33:53",DRN111
0,7,ain2,"2019-04-05 15:33:53",DRN111
0.26,8,ain3,"2019-04-05 15:33:53",DRN111
0,5,Temp1,"2019-04-05 15:33:52",DRN111
0,6,ain1,"2019-04-05 15:33:52",DRN111
0,7,ain2,"2019-04-05 15:33:52",DRN111
0,8,ain3,"2019-04-05 15:33:52",DRN111
23.19,5,Temp1,"2019-04-05 15:33:49",DRN111
0,6,ain1,"2019-04-05 15:33:49",DRN111
0,7,ain2,"2019-04-05 15:33:49",DRN111
0.26,8,ain3,"2019-04-05 15:33:49",DRN111
0,5,Temp1,"2019-04-05 15:33:48",DRN111
0,6,ain1,"2019-04-05 15:33:48",DRN111
0,7,ain2,"2019-04-05 15:33:48",DRN111
0,8,ain3,"2019-04-05 15:33:48",DRN111
23.19,5,Temp1,"2019-04-05 15:33:44",DRN111
0,6,ain1,"2019-04-05 15:33:44",DRN111
0,7,ain2,"2019-04-05 15:33:44",DRN111
0.26,8,ain3,"2019-04-05 15:33:44",DRN111
0,5,Temp1,"2019-04-05 15:33:43",DRN111
0,6,ain1,"2019-04-05 15:33:43",DRN111
0,7,ain2,"2019-04-05 15:33:43",DRN111
0,8,ain3,"2019-04-05 15:33:43",DRN111
23.19,5,Temp1,"2019-04-05 15:33:40",DRN111
0,6,ain1,"2019-04-05 15:33:40",DRN111
0,7,ain2,"2019-04-05 15:33:40",DRN111
0.26,8,ain3,"2019-04-05 15:33:40",DRN111
0,5,Temp1,"2019-04-05 15:33:39",DRN111
0,6,ain1,"2019-04-05 15:33:39",DRN111
0,7,ain2,"2019-04-05 15:33:39",DRN111
0,8,ain3,"2019-04-05 15:33:39",DRN111
23.19,5,Temp1,"2019-04-05 15:33:36",DRN111
0,6,ain1,"2019-04-05 15:33:36",DRN111
0,7,ain2,"2019-04-05 15:33:36",DRN111
0.26,8,ain3,"2019-04-05 15:33:36",DRN111
0,5,Temp1,"2019-04-05 15:33:35",DRN111
0,6,ain1,"2019-04-05 15:33:35",DRN111
0,7,ain2,"2019-04-05 15:33:35",DRN111
0,8,ain3,"2019-04-05 15:33:35",DRN111
23.19,5,Temp1,"2019-04-05 15:33:32",DRN111
0,6,ain1,"2019-04-05 15:33:32",DRN111
0,7,ain2,"2019-04-05 15:33:32",DRN111
0.26,8,ain3,"2019-04-05 15:33:32",DRN111
0,5,Temp1,"2019-04-05 15:33:31",DRN111
0,6,ain1,"2019-04-05 15:33:31",DRN111
0,7,ain2,"2019-04-05 15:33:31",DRN111
0,8,ain3,"2019-04-05 15:33:31",DRN111
23.19,5,Temp1,"2019-04-05 15:33:27",DRN111
0,6,ain1,"2019-04-05 15:33:27",DRN111
0,7,ain2,"2019-04-05 15:33:27",DRN111
0.26,8,ain3,"2019-04-05 15:33:27",DRN111
0,5,Temp1,"2019-04-05 15:33:26",DRN111
0,6,ain1,"2019-04-05 15:33:26",DRN111
0,7,ain2,"2019-04-05 15:33:26",DRN111
0,8,ain3,"2019-04-05 15:33:26",DRN111
23.19,5,Temp1,"2019-04-05 15:33:23",DRN111
0,6,ain1,"2019-04-05 15:33:23",DRN111
0,7,ain2,"2019-04-05 15:33:23",DRN111
0.26,8,ain3,"2019-04-05 15:33:23",DRN111
0,5,Temp1,"2019-04-05 15:33:22",DRN111
0,6,ain1,"2019-04-05 15:33:22",DRN111
0,7,ain2,"2019-04-05 15:33:22",DRN111
0,8,ain3,"2019-04-05 15:33:22",DRN111
23.19,5,Temp1,"2019-04-05 15:33:19",DRN111
0,6,ain1,"2019-04-05 15:33:19",DRN111
0,7,ain2,"2019-04-05 15:33:19",DRN111
0.26,8,ain3,"2019-04-05 15:33:19",DRN111
0,5,Temp1,"2019-04-05 15:33:18",DRN111
0,6,ain1,"2019-04-05 15:33:18",DRN111
0,7,ain2,"2019-04-05 15:33:18",DRN111
0,8,ain3,"2019-04-05 15:33:18",DRN111
23.19,5,Temp1,"2019-04-05 15:33:15",DRN111
0,6,ain1,"2019-04-05 15:33:15",DRN111
0,7,ain2,"2019-04-05 15:33:15",DRN111
0.26,8,ain3,"2019-04-05 15:33:15",DRN111
0,5,Temp1,"2019-04-05 15:33:14",DRN111
0,6,ain1,"2019-04-05 15:33:14",DRN111
0,7,ain2,"2019-04-05 15:33:14",DRN111
0,8,ain3,"2019-04-05 15:33:14",DRN111
23.19,5,Temp1,"2019-04-05 15:33:10",DRN111
0,6,ain1,"2019-04-05 15:33:10",DRN111
0,7,ain2,"2019-04-05 15:33:10",DRN111
0.26,8,ain3,"2019-04-05 15:33:10",DRN111
0,5,Temp1,"2019-04-05 15:33:09",DRN111
0,6,ain1,"2019-04-05 15:33:09",DRN111
0,7,ain2,"2019-04-05 15:33:09",DRN111
0,8,ain3,"2019-04-05 15:33:09",DRN111
23.19,5,Temp1,"2019-04-05 15:33:07",DRN111
0,6,ain1,"2019-04-05 15:33:07",DRN111
0,7,ain2,"2019-04-05 15:33:07",DRN111
0.26,8,ain3,"2019-04-05 15:33:07",DRN111
0,5,Temp1,"2019-04-05 15:33:06",DRN111
0,6,ain1,"2019-04-05 15:33:06",DRN111
0,7,ain2,"2019-04-05 15:33:06",DRN111
0,8,ain3,"2019-04-05 15:33:06",DRN111
23.19,5,Temp1,"2019-04-05 15:33:03",DRN111
0,6,ain1,"2019-04-05 15:33:03",DRN111
0,7,ain2,"2019-04-05 15:33:03",DRN111
0.26,8,ain3,"2019-04-05 15:33:03",DRN111
0,5,Temp1,"2019-04-05 15:33:02",DRN111
0,6,ain1,"2019-04-05 15:33:02",DRN111
0,7,ain2,"2019-04-05 15:33:02",DRN111
0,8,ain3,"2019-04-05 15:33:02",DRN111
23.19,5,Temp1,"2019-04-05 15:32:59",DRN111
0,6,ain1,"2019-04-05 15:32:59",DRN111
0,7,ain2,"2019-04-05 15:32:59",DRN111
0.26,8,ain3,"2019-04-05 15:32:59",DRN111
0,5,Temp1,"2019-04-05 15:32:58",DRN111
0,6,ain1,"2019-04-05 15:32:58",DRN111
0,7,ain2,"2019-04-05 15:32:58",DRN111
0,8,ain3,"2019-04-05 15:32:58",DRN111
23.19,5,Temp1,"2019-04-05 15:32:54",DRN111
0,6,ain1,"2019-04-05 15:32:54",DRN111
0,7,ain2,"2019-04-05 15:32:54",DRN111
0.26,8,ain3,"2019-04-05 15:32:54",DRN111
0,5,Temp1,"2019-04-05 15:32:53",DRN111
0,6,ain1,"2019-04-05 15:32:53",DRN111
0,7,ain2,"2019-04-05 15:32:53",DRN111
0,8,ain3,"2019-04-05 15:32:53",DRN111
23.19,5,Temp1,"2019-04-05 15:32:50",DRN111
0,6,ain1,"2019-04-05 15:32:50",DRN111
0,7,ain2,"2019-04-05 15:32:50",DRN111
0.26,8,ain3,"2019-04-05 15:32:50",DRN111
0,5,Temp1,"2019-04-05 15:32:49",DRN111
0,6,ain1,"2019-04-05 15:32:49",DRN111
0,7,ain2,"2019-04-05 15:32:49",DRN111
0,8,ain3,"2019-04-05 15:32:49",DRN111
23.19,5,Temp1,"2019-04-05 15:32:46",DRN111
0,6,ain1,"2019-04-05 15:32:46",DRN111
0,7,ain2,"2019-04-05 15:32:46",DRN111
0.26,8,ain3,"2019-04-05 15:32:46",DRN111
0,5,Temp1,"2019-04-05 15:32:45",DRN111
0,6,ain1,"2019-04-05 15:32:45",DRN111
0,7,ain2,"2019-04-05 15:32:45",DRN111
0,8,ain3,"2019-04-05 15:32:45",DRN111
23.19,5,Temp1,"2019-04-05 15:32:42",DRN111
0,6,ain1,"2019-04-05 15:32:42",DRN111
0,7,ain2,"2019-04-05 15:32:42",DRN111
0.26,8,ain3,"2019-04-05 15:32:42",DRN111
0,5,Temp1,"2019-04-05 15:32:41",DRN111
0,6,ain1,"2019-04-05 15:32:41",DRN111
0,7,ain2,"2019-04-05 15:32:41",DRN111
0,8,ain3,"2019-04-05 15:32:41",DRN111
23.19,5,Temp1,"2019-04-05 15:32:38",DRN111
0,6,ain1,"2019-04-05 15:32:38",DRN111
0,7,ain2,"2019-04-05 15:32:38",DRN111
0.26,8,ain3,"2019-04-05 15:32:38",DRN111
0,5,Temp1,"2019-04-05 15:32:37",DRN111
0,6,ain1,"2019-04-05 15:32:37",DRN111
0,7,ain2,"2019-04-05 15:32:37",DRN111
0,8,ain3,"2019-04-05 15:32:37",DRN111
23.19,5,Temp1,"2019-04-05 15:32:33",DRN111
0,6,ain1,"2019-04-05 15:32:33",DRN111
0,7,ain2,"2019-04-05 15:32:33",DRN111
0.26,8,ain3,"2019-04-05 15:32:33",DRN111
0,5,Temp1,"2019-04-05 15:32:32",DRN111
0,6,ain1,"2019-04-05 15:32:32",DRN111
0,7,ain2,"2019-04-05 15:32:32",DRN111
0,8,ain3,"2019-04-05 15:32:32",DRN111
23.19,5,Temp1,"2019-04-05 15:32:29",DRN111
0,6,ain1,"2019-04-05 15:32:29",DRN111
0,7,ain2,"2019-04-05 15:32:29",DRN111
0.26,8,ain3,"2019-04-05 15:32:29",DRN111
0,5,Temp1,"2019-04-05 15:32:28",DRN111
0,6,ain1,"2019-04-05 15:32:28",DRN111
0,7,ain2,"2019-04-05 15:32:28",DRN111
0,8,ain3,"2019-04-05 15:32:28",DRN111
23.19,5,Temp1,"2019-04-05 15:32:26",DRN111
0,6,ain1,"2019-04-05 15:32:26",DRN111
0,7,ain2,"2019-04-05 15:32:26",DRN111
0.26,8,ain3,"2019-04-05 15:32:26",DRN111
0,5,Temp1,"2019-04-05 15:32:25",DRN111
0,6,ain1,"2019-04-05 15:32:25",DRN111
0,7,ain2,"2019-04-05 15:32:25",DRN111
0,8,ain3,"2019-04-05 15:32:25",DRN111
23.19,5,Temp1,"2019-04-05 15:32:21",DRN111
0,6,ain1,"2019-04-05 15:32:21",DRN111
0,7,ain2,"2019-04-05 15:32:21",DRN111
0.26,8,ain3,"2019-04-05 15:32:21",DRN111
0,5,Temp1,"2019-04-05 15:32:20",DRN111
0,6,ain1,"2019-04-05 15:32:20",DRN111
0,7,ain2,"2019-04-05 15:32:20",DRN111
0,8,ain3,"2019-04-05 15:32:20",DRN111
23.19,5,Temp1,"2019-04-05 15:32:16",DRN111
0,6,ain1,"2019-04-05 15:32:16",DRN111
0,7,ain2,"2019-04-05 15:32:16",DRN111
0.26,8,ain3,"2019-04-05 15:32:16",DRN111
0,5,Temp1,"2019-04-05 15:32:15",DRN111
0,6,ain1,"2019-04-05 15:32:15",DRN111
0,7,ain2,"2019-04-05 15:32:15",DRN111
0,8,ain3,"2019-04-05 15:32:15",DRN111
23.19,5,Temp1,"2019-04-05 15:32:12",DRN111
0,6,ain1,"2019-04-05 15:32:12",DRN111
0,7,ain2,"2019-04-05 15:32:12",DRN111
0.26,8,ain3,"2019-04-05 15:32:12",DRN111
0,5,Temp1,"2019-04-05 15:32:11",DRN111
0,6,ain1,"2019-04-05 15:32:11",DRN111
0,7,ain2,"2019-04-05 15:32:11",DRN111
0,8,ain3,"2019-04-05 15:32:11",DRN111
23.19,5,Temp1,"2019-04-05 15:32:08",DRN111
0,6,ain1,"2019-04-05 15:32:08",DRN111
0,7,ain2,"2019-04-05 15:32:08",DRN111
0.26,8,ain3,"2019-04-05 15:32:08",DRN111
0,5,Temp1,"2019-04-05 15:32:07",DRN111
0,6,ain1,"2019-04-05 15:32:07",DRN111
0,7,ain2,"2019-04-05 15:32:07",DRN111
0,8,ain3,"2019-04-05 15:32:07",DRN111
23.19,5,Temp1,"2019-04-05 15:32:03",DRN111
0,6,ain1,"2019-04-05 15:32:03",DRN111
0,7,ain2,"2019-04-05 15:32:03",DRN111
0.26,8,ain3,"2019-04-05 15:32:03",DRN111
0,5,Temp1,"2019-04-05 15:32:02",DRN111
0,6,ain1,"2019-04-05 15:32:02",DRN111
0,7,ain2,"2019-04-05 15:32:02",DRN111
0,8,ain3,"2019-04-05 15:32:02",DRN111
23.19,5,Temp1,"2019-04-05 15:31:59",DRN111
0,6,ain1,"2019-04-05 15:31:59",DRN111
0,7,ain2,"2019-04-05 15:31:59",DRN111
0.26,8,ain3,"2019-04-05 15:31:59",DRN111
0,5,Temp1,"2019-04-05 15:31:58",DRN111
0,6,ain1,"2019-04-05 15:31:58",DRN111
0,7,ain2,"2019-04-05 15:31:58",DRN111
0,8,ain3,"2019-04-05 15:31:58",DRN111
23.19,5,Temp1,"2019-04-05 15:31:55",DRN111
0,6,ain1,"2019-04-05 15:31:55",DRN111
0,7,ain2,"2019-04-05 15:31:55",DRN111
0.26,8,ain3,"2019-04-05 15:31:55",DRN111
0,5,Temp1,"2019-04-05 15:31:54",DRN111
0,6,ain1,"2019-04-05 15:31:54",DRN111
0,7,ain2,"2019-04-05 15:31:54",DRN111
0,8,ain3,"2019-04-05 15:31:54",DRN111
23.19,5,Temp1,"2019-04-05 15:31:51",DRN111
0,6,ain1,"2019-04-05 15:31:51",DRN111
0,7,ain2,"2019-04-05 15:31:51",DRN111
0.26,8,ain3,"2019-04-05 15:31:51",DRN111
0,5,Temp1,"2019-04-05 15:31:50",DRN111
0,6,ain1,"2019-04-05 15:31:50",DRN111
0,7,ain2,"2019-04-05 15:31:50",DRN111
0,8,ain3,"2019-04-05 15:31:50",DRN111
23.19,5,Temp1,"2019-04-05 15:31:47",DRN111
0,6,ain1,"2019-04-05 15:31:47",DRN111
0,7,ain2,"2019-04-05 15:31:47",DRN111
0.26,8,ain3,"2019-04-05 15:31:47",DRN111
0,5,Temp1,"2019-04-05 15:31:46",DRN111
0,6,ain1,"2019-04-05 15:31:46",DRN111
0,7,ain2,"2019-04-05 15:31:46",DRN111
0,8,ain3,"2019-04-05 15:31:46",DRN111
23.25,5,Temp1,"2019-04-05 15:31:43",DRN111
0,6,ain1,"2019-04-05 15:31:43",DRN111
0,7,ain2,"2019-04-05 15:31:43",DRN111
0.26,8,ain3,"2019-04-05 15:31:43",DRN111
0,5,Temp1,"2019-04-05 15:31:42",DRN111
0,6,ain1,"2019-04-05 15:31:42",DRN111
0,7,ain2,"2019-04-05 15:31:42",DRN111
0,8,ain3,"2019-04-05 15:31:42",DRN111
23.19,5,Temp1,"2019-04-05 15:31:39",DRN111
0,6,ain1,"2019-04-05 15:31:39",DRN111
0,7,ain2,"2019-04-05 15:31:39",DRN111
0.26,8,ain3,"2019-04-05 15:31:39",DRN111
0,5,Temp1,"2019-04-05 15:31:38",DRN111
0,6,ain1,"2019-04-05 15:31:38",DRN111
0,7,ain2,"2019-04-05 15:31:38",DRN111
0,8,ain3,"2019-04-05 15:31:38",DRN111
23.19,5,Temp1,"2019-04-05 15:31:35",DRN111
0,6,ain1,"2019-04-05 15:31:35",DRN111
0,7,ain2,"2019-04-05 15:31:35",DRN111
0.26,8,ain3,"2019-04-05 15:31:35",DRN111
0,5,Temp1,"2019-04-05 15:31:34",DRN111
0,6,ain1,"2019-04-05 15:31:34",DRN111
0,7,ain2,"2019-04-05 15:31:34",DRN111
0,8,ain3,"2019-04-05 15:31:34",DRN111
23.25,5,Temp1,"2019-04-05 15:31:30",DRN111
0,6,ain1,"2019-04-05 15:31:30",DRN111
0,7,ain2,"2019-04-05 15:31:30",DRN111
0.26,8,ain3,"2019-04-05 15:31:30",DRN111
0,5,Temp1,"2019-04-05 15:31:29",DRN111
0,6,ain1,"2019-04-05 15:31:29",DRN111
0,7,ain2,"2019-04-05 15:31:29",DRN111
0,8,ain3,"2019-04-05 15:31:29",DRN111
23.25,5,Temp1,"2019-04-05 15:31:26",DRN111
0,6,ain1,"2019-04-05 15:31:26",DRN111
0,7,ain2,"2019-04-05 15:31:26",DRN111
0.26,8,ain3,"2019-04-05 15:31:26",DRN111
0,5,Temp1,"2019-04-05 15:31:25",DRN111
0,6,ain1,"2019-04-05 15:31:25",DRN111
0,7,ain2,"2019-04-05 15:31:25",DRN111
0,8,ain3,"2019-04-05 15:31:25",DRN111
23.19,5,Temp1,"2019-04-05 15:31:22",DRN111
0,6,ain1,"2019-04-05 15:31:22",DRN111
0,7,ain2,"2019-04-05 15:31:22",DRN111
0.26,8,ain3,"2019-04-05 15:31:22",DRN111
0,5,Temp1,"2019-04-05 15:31:21",DRN111
0,6,ain1,"2019-04-05 15:31:21",DRN111
0,7,ain2,"2019-04-05 15:31:21",DRN111
0,8,ain3,"2019-04-05 15:31:21",DRN111
23.25,5,Temp1,"2019-04-05 15:31:18",DRN111
0,6,ain1,"2019-04-05 15:31:18",DRN111
0,7,ain2,"2019-04-05 15:31:18",DRN111
0.26,8,ain3,"2019-04-05 15:31:18",DRN111
0,5,Temp1,"2019-04-05 15:31:17",DRN111
0,6,ain1,"2019-04-05 15:31:17",DRN111
0,7,ain2,"2019-04-05 15:31:17",DRN111
0,8,ain3,"2019-04-05 15:31:17",DRN111
23.19,5,Temp1,"2019-04-05 15:31:14",DRN111
0,6,ain1,"2019-04-05 15:31:14",DRN111
0,7,ain2,"2019-04-05 15:31:14",DRN111
0.26,8,ain3,"2019-04-05 15:31:14",DRN111
0,5,Temp1,"2019-04-05 15:31:13",DRN111
0,6,ain1,"2019-04-05 15:31:13",DRN111
0,7,ain2,"2019-04-05 15:31:13",DRN111
0,8,ain3,"2019-04-05 15:31:13",DRN111
23.25,5,Temp1,"2019-04-05 15:31:10",DRN111
0,6,ain1,"2019-04-05 15:31:10",DRN111
0,7,ain2,"2019-04-05 15:31:10",DRN111
0.26,8,ain3,"2019-04-05 15:31:10",DRN111
0,5,Temp1,"2019-04-05 15:31:09",DRN111
0,6,ain1,"2019-04-05 15:31:09",DRN111
0,7,ain2,"2019-04-05 15:31:09",DRN111
0,8,ain3,"2019-04-05 15:31:09",DRN111
23.19,5,Temp1,"2019-04-05 15:31:06",DRN111
0,6,ain1,"2019-04-05 15:31:06",DRN111
0,7,ain2,"2019-04-05 15:31:06",DRN111
0.26,8,ain3,"2019-04-05 15:31:06",DRN111
0,5,Temp1,"2019-04-05 15:31:05",DRN111
0,6,ain1,"2019-04-05 15:31:05",DRN111
0,7,ain2,"2019-04-05 15:31:05",DRN111
0,8,ain3,"2019-04-05 15:31:05",DRN111
23.19,5,Temp1,"2019-04-05 15:31:02",DRN111
0,6,ain1,"2019-04-05 15:31:02",DRN111
0,7,ain2,"2019-04-05 15:31:02",DRN111
0.26,8,ain3,"2019-04-05 15:31:02",DRN111
0,5,Temp1,"2019-04-05 15:31:01",DRN111
0,6,ain1,"2019-04-05 15:31:01",DRN111
0,7,ain2,"2019-04-05 15:31:01",DRN111
0,8,ain3,"2019-04-05 15:31:01",DRN111
23.19,5,Temp1,"2019-04-05 15:30:57",DRN111
0,6,ain1,"2019-04-05 15:30:57",DRN111
0,7,ain2,"2019-04-05 15:30:57",DRN111
0.26,8,ain3,"2019-04-05 15:30:57",DRN111
0,5,Temp1,"2019-04-05 15:30:56",DRN111
0,6,ain1,"2019-04-05 15:30:56",DRN111
0,7,ain2,"2019-04-05 15:30:56",DRN111
0,8,ain3,"2019-04-05 15:30:56",DRN111
23.25,5,Temp1,"2019-04-05 15:30:53",DRN111
0,6,ain1,"2019-04-05 15:30:53",DRN111
0,7,ain2,"2019-04-05 15:30:53",DRN111
0.26,8,ain3,"2019-04-05 15:30:53",DRN111
0,5,Temp1,"2019-04-05 15:30:52",DRN111
0,6,ain1,"2019-04-05 15:30:52",DRN111
0,7,ain2,"2019-04-05 15:30:52",DRN111
0,8,ain3,"2019-04-05 15:30:52",DRN111
23.19,5,Temp1,"2019-04-05 15:30:50",DRN111
0,6,ain1,"2019-04-05 15:30:50",DRN111
0,7,ain2,"2019-04-05 15:30:50",DRN111
0.26,8,ain3,"2019-04-05 15:30:50",DRN111
0,5,Temp1,"2019-04-05 15:30:49",DRN111
0,6,ain1,"2019-04-05 15:30:49",DRN111
0,7,ain2,"2019-04-05 15:30:49",DRN111
0,8,ain3,"2019-04-05 15:30:49",DRN111
23.19,5,Temp1,"2019-04-05 15:30:46",DRN111
0,6,ain1,"2019-04-05 15:30:46",DRN111
0,7,ain2,"2019-04-05 15:30:46",DRN111
0.26,8,ain3,"2019-04-05 15:30:46",DRN111
0,5,Temp1,"2019-04-05 15:30:45",DRN111
0,6,ain1,"2019-04-05 15:30:45",DRN111
0,7,ain2,"2019-04-05 15:30:45",DRN111
0,8,ain3,"2019-04-05 15:30:45",DRN111
23.25,5,Temp1,"2019-04-05 15:30:41",DRN111
0,6,ain1,"2019-04-05 15:30:41",DRN111
0,7,ain2,"2019-04-05 15:30:41",DRN111
0.26,8,ain3,"2019-04-05 15:30:41",DRN111
0,5,Temp1,"2019-04-05 15:30:40",DRN111
0,6,ain1,"2019-04-05 15:30:40",DRN111
0,7,ain2,"2019-04-05 15:30:40",DRN111
0,8,ain3,"2019-04-05 15:30:40",DRN111
23.25,5,Temp1,"2019-04-05 15:30:37",DRN111
0,6,ain1,"2019-04-05 15:30:37",DRN111
0,7,ain2,"2019-04-05 15:30:37",DRN111
0.26,8,ain3,"2019-04-05 15:30:37",DRN111
0,5,Temp1,"2019-04-05 15:30:36",DRN111
0,6,ain1,"2019-04-05 15:30:36",DRN111
0,7,ain2,"2019-04-05 15:30:36",DRN111
0,8,ain3,"2019-04-05 15:30:36",DRN111
23.19,5,Temp1,"2019-04-05 15:30:33",DRN111
0,6,ain1,"2019-04-05 15:30:33",DRN111
0,7,ain2,"2019-04-05 15:30:33",DRN111
0.26,8,ain3,"2019-04-05 15:30:33",DRN111
0,5,Temp1,"2019-04-05 15:30:32",DRN111
0,6,ain1,"2019-04-05 15:30:32",DRN111
0,7,ain2,"2019-04-05 15:30:32",DRN111
0,8,ain3,"2019-04-05 15:30:32",DRN111
23.19,5,Temp1,"2019-04-05 15:30:29",DRN111
0,6,ain1,"2019-04-05 15:30:29",DRN111
0,7,ain2,"2019-04-05 15:30:29",DRN111
0.26,8,ain3,"2019-04-05 15:30:29",DRN111
0,5,Temp1,"2019-04-05 15:30:28",DRN111
0,6,ain1,"2019-04-05 15:30:28",DRN111
0,7,ain2,"2019-04-05 15:30:28",DRN111
0,8,ain3,"2019-04-05 15:30:28",DRN111
23.19,5,Temp1,"2019-04-05 15:30:24",DRN111
0,6,ain1,"2019-04-05 15:30:24",DRN111
0,7,ain2,"2019-04-05 15:30:24",DRN111
0.26,8,ain3,"2019-04-05 15:30:24",DRN111
0,5,Temp1,"2019-04-05 15:30:23",DRN111
0,6,ain1,"2019-04-05 15:30:23",DRN111
0,7,ain2,"2019-04-05 15:30:23",DRN111
0,8,ain3,"2019-04-05 15:30:23",DRN111
23.25,5,Temp1,"2019-04-05 15:30:20",DRN111
0,6,ain1,"2019-04-05 15:30:20",DRN111
0,7,ain2,"2019-04-05 15:30:20",DRN111
0.26,8,ain3,"2019-04-05 15:30:20",DRN111
0,5,Temp1,"2019-04-05 15:30:19",DRN111
0,6,ain1,"2019-04-05 15:30:19",DRN111
0,7,ain2,"2019-04-05 15:30:19",DRN111
0,8,ain3,"2019-04-05 15:30:19",DRN111
23.19,5,Temp1,"2019-04-05 15:30:16",DRN111
0,6,ain1,"2019-04-05 15:30:16",DRN111
0,7,ain2,"2019-04-05 15:30:16",DRN111
0.26,8,ain3,"2019-04-05 15:30:16",DRN111
0,5,Temp1,"2019-04-05 15:30:15",DRN111
0,6,ain1,"2019-04-05 15:30:15",DRN111
0,7,ain2,"2019-04-05 15:30:15",DRN111
0,8,ain3,"2019-04-05 15:30:15",DRN111
23.19,5,Temp1,"2019-04-05 15:30:12",DRN111
0,6,ain1,"2019-04-05 15:30:12",DRN111
0,7,ain2,"2019-04-05 15:30:12",DRN111
0.26,8,ain3,"2019-04-05 15:30:12",DRN111
0,5,Temp1,"2019-04-05 15:30:11",DRN111
0,6,ain1,"2019-04-05 15:30:11",DRN111
0,7,ain2,"2019-04-05 15:30:11",DRN111
0,8,ain3,"2019-04-05 15:30:11",DRN111
23.25,5,Temp1,"2019-04-05 15:30:08",DRN111
0,6,ain1,"2019-04-05 15:30:08",DRN111
0,7,ain2,"2019-04-05 15:30:08",DRN111
0.26,8,ain3,"2019-04-05 15:30:08",DRN111
0,5,Temp1,"2019-04-05 15:30:07",DRN111
0,6,ain1,"2019-04-05 15:30:07",DRN111
0,7,ain2,"2019-04-05 15:30:07",DRN111
0,8,ain3,"2019-04-05 15:30:07",DRN111
23.19,5,Temp1,"2019-04-05 15:30:04",DRN111
0,6,ain1,"2019-04-05 15:30:04",DRN111
0,7,ain2,"2019-04-05 15:30:04",DRN111
0.26,8,ain3,"2019-04-05 15:30:04",DRN111
0,5,Temp1,"2019-04-05 15:30:03",DRN111
0,6,ain1,"2019-04-05 15:30:03",DRN111
0,7,ain2,"2019-04-05 15:30:03",DRN111
0,8,ain3,"2019-04-05 15:30:03",DRN111
23.25,5,Temp1,"2019-04-05 15:30:00",DRN111
0,6,ain1,"2019-04-05 15:30:00",DRN111
0,7,ain2,"2019-04-05 15:30:00",DRN111
0.26,8,ain3,"2019-04-05 15:30:00",DRN111
0,5,Temp1,"2019-04-05 15:29:59",DRN111
0,6,ain1,"2019-04-05 15:29:59",DRN111
0,7,ain2,"2019-04-05 15:29:59",DRN111
0,8,ain3,"2019-04-05 15:29:59",DRN111
23.25,5,Temp1,"2019-04-05 15:29:56",DRN111
0,6,ain1,"2019-04-05 15:29:56",DRN111
0,7,ain2,"2019-04-05 15:29:56",DRN111
0.26,8,ain3,"2019-04-05 15:29:56",DRN111
0,5,Temp1,"2019-04-05 15:29:55",DRN111
0,6,ain1,"2019-04-05 15:29:55",DRN111
0,7,ain2,"2019-04-05 15:29:55",DRN111
0,8,ain3,"2019-04-05 15:29:55",DRN111
23.19,5,Temp1,"2019-04-05 15:29:51",DRN111
0,6,ain1,"2019-04-05 15:29:51",DRN111
0,7,ain2,"2019-04-05 15:29:51",DRN111
0.26,8,ain3,"2019-04-05 15:29:51",DRN111
0,5,Temp1,"2019-04-05 15:29:50",DRN111
0,6,ain1,"2019-04-05 15:29:50",DRN111
0,7,ain2,"2019-04-05 15:29:50",DRN111
0,8,ain3,"2019-04-05 15:29:50",DRN111
23.25,5,Temp1,"2019-04-05 15:29:47",DRN111
0,6,ain1,"2019-04-05 15:29:47",DRN111
0,7,ain2,"2019-04-05 15:29:47",DRN111
0.26,8,ain3,"2019-04-05 15:29:47",DRN111
0,5,Temp1,"2019-04-05 15:29:46",DRN111
0,6,ain1,"2019-04-05 15:29:46",DRN111
0,7,ain2,"2019-04-05 15:29:46",DRN111
0,8,ain3,"2019-04-05 15:29:46",DRN111
23.19,5,Temp1,"2019-04-05 15:29:43",DRN111
0,6,ain1,"2019-04-05 15:29:43",DRN111
0,7,ain2,"2019-04-05 15:29:43",DRN111
0.26,8,ain3,"2019-04-05 15:29:43",DRN111
0,5,Temp1,"2019-04-05 15:29:42",DRN111
0,6,ain1,"2019-04-05 15:29:42",DRN111
0,7,ain2,"2019-04-05 15:29:42",DRN111
0,8,ain3,"2019-04-05 15:29:42",DRN111
23.19,5,Temp1,"2019-04-05 15:29:40",DRN111
0,6,ain1,"2019-04-05 15:29:40",DRN111
0,7,ain2,"2019-04-05 15:29:40",DRN111
0.26,8,ain3,"2019-04-05 15:29:40",DRN111
0,5,Temp1,"2019-04-05 15:29:38",DRN111
0,6,ain1,"2019-04-05 15:29:38",DRN111
0,7,ain2,"2019-04-05 15:29:38",DRN111
